run,relative_path,dataset_id,algorithm_id,algorithm,seed,metric,k,value,finite
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-42,ItemKNNScorer,42,Precision,10,0.18950159066808062,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-87,ItemKNNScorer,87,NDCG,10,0.19744100550819818,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592_seed/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-87,ItemKNNScorer,87,Precision,10,0.18282078472958643,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-7,ItemKNNScorer,7,NDCG,10,0.21391652620856455,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-7,ItemKNNScorer,7,Precision,10,0.19533404029692472,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-13,ItemKNNScorer,13,NDCG,10,0.207638424293557,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-13,ItemKNNScorer,13,Precision,10,0.18992576882290563,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-21,ItemKNNScorer,21,NDCG,10,0.20616637344640737,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-21,ItemKNNScorer,21,Precision,10,0.18706256627783668,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-42,ItemKNNScorer,42,NDCG,10,0.2085559391428343,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-42,ItemKNNScorer,42,Precision,10,0.18950159066808062,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-87,ItemKNNScorer,87,NDCG,10,0.19744100550819818,True
V100_P0_MINI_I05_R04,study_runs/V100_P0_MINI_I05_R04/checkpoint/0ddf2f48ecfe411c968dfd5ac55fc592/generated/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-87,ItemKNNScorer,87,Precision,10,0.18282078472958643,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,NDCG,1,0.17391304347826086,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,NDCG,5,0.1685219266993356,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,NDCG,10,0.16031919683471926,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,Recall,1,0.17391304347826086,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,Recall,5,0.17368328031106403,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,Recall,10,0.19853431298288116,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,NDCG,1,0.26299045599151644,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,NDCG,5,0.22334940858531283,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,NDCG,10,0.2029500059458274,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,Recall,1,0.26299045599151644,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,Recall,5,0.22007776599505086,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,Recall,10,0.23466562305374614,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-1,PopScorer,1,NDCG,1,0.2110286320254507,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-1,PopScorer,1,NDCG,5,0.15438439510925359,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-1,PopScorer,1,NDCG,10,0.14348193046814,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-1,PopScorer,1,Recall,1,0.2110286320254507,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-1,PopScorer,1,Recall,5,0.1441498762813723,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-1,PopScorer,1,Recall,10,0.1582647410325033,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-2,ImplicitMFScorer,2,NDCG,1,0.18769883351007424,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-2,ImplicitMFScorer,2,NDCG,5,0.17551086434556532,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-2,ImplicitMFScorer,2,NDCG,10,0.1623668279037692,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-2,ImplicitMFScorer,2,Recall,1,0.18769883351007424,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-2,ImplicitMFScorer,2,Recall,5,0.1777836691410393,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-2,ImplicitMFScorer,2,Recall,10,0.19559999326701297,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-2,ItemKNNScorer,2,NDCG,1,0.2704135737009544,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-2,ItemKNNScorer,2,NDCG,5,0.23281319952950566,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-2,ItemKNNScorer,2,NDCG,10,0.2057435015953599,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-2,ItemKNNScorer,2,Recall,1,0.2704135737009544,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-2,ItemKNNScorer,2,Recall,5,0.22891481088723875,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-2,ItemKNNScorer,2,Recall,10,0.2371580905250041,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-2,PopScorer,2,NDCG,1,0.22481442205726404,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-2,PopScorer,2,NDCG,5,0.16254059973169305,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-2,PopScorer,2,NDCG,10,0.14674976075834525,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-2,PopScorer,2,Recall,1,0.22481442205726404,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-2,PopScorer,2,Recall,5,0.15102509720749444,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-2,PopScorer,2,Recall,10,0.15725479304482456,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-3,ImplicitMFScorer,3,NDCG,1,0.1823966065747614,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-3,ImplicitMFScorer,3,NDCG,5,0.16975917604633822,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-3,ImplicitMFScorer,3,NDCG,10,0.16017478012249692,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-3,ImplicitMFScorer,3,Recall,1,0.1823966065747614,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-3,ImplicitMFScorer,3,Recall,5,0.17306468716861093,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-3,ImplicitMFScorer,3,Recall,10,0.19512447608948072,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-3,ItemKNNScorer,3,NDCG,1,0.25556733828207845,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-3,ItemKNNScorer,3,NDCG,5,0.22156595476731844,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-3,ItemKNNScorer,3,NDCG,10,0.1989995775058553,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-3,ItemKNNScorer,3,Recall,1,0.25556733828207845,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-3,ItemKNNScorer,3,Recall,5,0.22013078826440405,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-3,ItemKNNScorer,3,Recall,10,0.22925777239138817,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-3,PopScorer,3,NDCG,1,0.18875927889713678,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-3,PopScorer,3,NDCG,5,0.15719355909948732,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-3,PopScorer,3,NDCG,10,0.14329202988547002,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-3,PopScorer,3,Recall,1,0.18875927889713678,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-3,PopScorer,3,Recall,5,0.14994697773064736,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-3,PopScorer,3,Recall,10,0.15557743776195498,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-4,ImplicitMFScorer,4,NDCG,1,0.19300106044538706,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-4,ImplicitMFScorer,4,NDCG,5,0.18199245643253895,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-4,ImplicitMFScorer,4,NDCG,10,0.16880513732613192,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-4,ImplicitMFScorer,4,Recall,1,0.19300106044538706,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-4,ImplicitMFScorer,4,Recall,5,0.1823789324849771,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-4,ImplicitMFScorer,4,Recall,10,0.20416982275412746,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-4,ItemKNNScorer,4,NDCG,1,0.2545068928950159,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-4,ItemKNNScorer,4,NDCG,5,0.226171947983443,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-4,ItemKNNScorer,4,NDCG,10,0.205160866885737,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-4,ItemKNNScorer,4,Recall,1,0.2545068928950159,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-4,ItemKNNScorer,4,Recall,5,0.22486744432661665,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-4,ItemKNNScorer,4,Recall,10,0.2426349542998533,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-4,PopScorer,4,NDCG,1,0.1823966065747614,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-4,PopScorer,4,NDCG,5,0.1596396252476509,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-4,PopScorer,4,NDCG,10,0.14200908429769674,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-4,PopScorer,4,Recall,1,0.1823966065747614,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-4,PopScorer,4,Recall,5,0.15673382820784781,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-4,PopScorer,4,Recall,10,0.15819572792001196,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-5,ImplicitMFScorer,5,NDCG,1,0.19724284199363734,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-5,ImplicitMFScorer,5,NDCG,5,0.17490882910541056,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-5,ImplicitMFScorer,5,NDCG,10,0.1654774179582833,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-5,ImplicitMFScorer,5,Recall,1,0.19724284199363734,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-5,ImplicitMFScorer,5,Recall,5,0.17306468716861115,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ImplicitMFScorer-f0dd7ecb-5,ImplicitMFScorer,5,Recall,10,0.1979106701004896,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-5,ItemKNNScorer,5,NDCG,1,0.26935312831389185,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-5,ItemKNNScorer,5,NDCG,5,0.22959940209053026,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-5,ItemKNNScorer,5,NDCG,10,0.20206303152089117,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-5,ItemKNNScorer,5,Recall,1,0.26935312831389185,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-5,ItemKNNScorer,5,Recall,5,0.22414280664545744,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.ItemKNNScorer-c3d66610-5,ItemKNNScorer,5,Recall,10,0.23011538655759187,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-5,PopScorer,5,NDCG,1,0.21739130434782608,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-5,PopScorer,5,NDCG,5,0.16857966777576933,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-5,PopScorer,5,NDCG,10,0.15068185175412097,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-5,PopScorer,5,Recall,1,0.21739130434782608,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-5,PopScorer,5,Recall,5,0.15805938494167562,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,MovieLens100K-938abed0,LensKit.PopScorer-f4aa5539-5,PopScorer,5,Recall,10,0.16240089885370873,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,NDCG,1,0.04427789294636687,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,NDCG,5,0.03175578411089445,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,NDCG,10,0.026624666577473456,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,Recall,1,0.04427789294636687,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,Recall,5,0.0718005280036856,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ImplicitMFScorer-f0dd7ecb-1,ImplicitMFScorer,1,Recall,10,0.11107234190474483,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,NDCG,1,0.017062669430712805,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,NDCG,5,0.01404310011969454,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,NDCG,10,0.011996097057145555,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,Recall,1,0.017062669430712805,True
V100_P0_MINI_I05_R03,study_runs/V100_P0_MINI_I05_R03/workspace/checkpoints/results.json,Amazon2014VideoGames-32d2823b,LensKit.ItemKNNScorer-c3d66610-1,ItemKNNScorer,1,Recall,5,0.03205496199436552,True
